lei,activity_year,action_taken,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_4,loan_purpose,occupancy_type,lien_status,loan_type,county_code,aus_1,construction_method,total_units,submission_of_application,initially_payable_to_institution,conforming_loan_limit,amortization,interest_only_payment,balloon_payment,negative_amortization,has_co_applicant,loan_amount,income,property_value,combined_loan_to_value_ratio,debt_to_income_ratio,open_end_line_of_credit,reverse_mortgage,business_or_commercial_purpose
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,1,545000,122000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,355000,64000,465000,75.131,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,525000,140000,595000,88.228,42,2,2,2
549300EXAMPLE000001,2024,2,,,,,32,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,215000,148000,265000,80.658,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,315000,164000,505000,62.71,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,305000,159000,455000,66.064,46,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,265000,114000,275000,97.0,48,2,2,2
549300EXAMPLE000001,2024,3,9,,,,31,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,1,305000,70000,315000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,195000,91000,225000,84.47,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,2,1,1,1,1,C,1,2,2,2,1,125000,109000,185000,64.909,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,525000,70000,605000,87.146,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,3,1,1,1,1,C,1,2,2,2,0,295000,120000,355000,81.842,37,2,2,2
549300EXAMPLE000001,2024,3,4,,,,31,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,225000,42000,235000,95.069,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,275000,99000,345000,80.632,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,195000,44000,225000,87.007,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,215000,247000,295000,74.198,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,535000,258000,675000,79.114,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,165000,103000,225000,71.996,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,265000,238000,345000,77.083,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,0,175000,34000,215000,79.781,,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,1,535000,94000,605000,88.699,44,2,2,2
549300EXAMPLE000001,2024,3,2,,,,31,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,195000,58000,225000,84.494,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,265000,115000,315000,84.776,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,365000,42000,375000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,1,235000,181000,265000,91.238,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,135000,74000,135000,97.0,45,2,2,2
549300EXAMPLE000001,2024,3,3,,,,31,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,0,245000,94000,315000,77.316,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,185000,388000,245000,75.297,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,3,1,1,2,1,C,1,2,2,2,0,155000,96000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,2,1,C,1,2,2,2,0,185000,102000,265000,72.716,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,165000,89000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,285000,31000,295000,97.0,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,385000,105000,445000,88.539,47,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,305000,79000,395000,77.17,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,2,1,C,1,2,2,2,1,235000,165000,295000,81.36,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,1,195000,127000,255000,76.222,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,2,1,C,1,2,2,2,0,185000,73000,195000,91.895,47,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,365000,102000,455000,80.862,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,455000,118000,555000,82.204,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,32,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,515000,22000,525000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,0,295000,139000,345000,85.944,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,195000,93000,195000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,365000,91000,385000,95.141,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12011,3,1,1,1,1,C,1,2,2,2,0,285000,76000,305000,95.241,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,2,1,1,2,1,C,1,2,2,2,0,375000,104000,535000,71.091,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,195000,99000,275000,71.407,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,385000,132000,435000,87.842,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,0,325000,48000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,365000,55000,415000,87.674,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,435000,73000,535000,81.225,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12011,1,1,1,2,1,C,1,2,2,2,0,115000,208000,145000,81.45,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,415000,107000,515000,80.164,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,195000,57000,265000,73.907,,2,2,2
549300EXAMPLE000001,2024,2,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,155000,106000,175000,91.233,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,355000,92000,465000,75.788,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,585000,33000,705000,83.432,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,185000,88000,225000,80.895,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,195000,61000,325000,59.453,41,2,2,2
549300EXAMPLE000001,2024,3,2,3,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,575000,136000,595000,96.787,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,0,185000,121000,265000,71.208,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,495000,105000,575000,85.12,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,1,275000,155000,285000,94.708,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,95000,138000,135000,71.796,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,2,1,C,1,2,2,2,0,215000,136000,275000,77.44,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,275000,89000,305000,90.116,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,245000,182000,275000,87.65,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,195000,131000,205000,92.928,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,155000,487000,195000,78.006,41,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,265000,37000,285000,94.859,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,0,205000,79000,305000,66.127,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,165000,84000,205000,83.131,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,1,155000,142000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,175000,62000,215000,78.577,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,2,1,C,1,2,2,2,0,215000,66000,335000,64.204,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,325000,212000,335000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,285000,190000,295000,106.0,44,2,2,2
549300EXAMPLE000001,2024,3,9,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,295000,67000,345000,84.776,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,2,1,C,1,2,2,2,0,265000,144000,,,,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,1,145000,68000,185000,76.719,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,245000,140000,305000,79.9,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,235000,138000,265000,88.441,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,295000,122000,345000,87.76,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,295000,78000,305000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,235000,106000,275000,83.124,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12099,1,1,1,2,1,C,1,2,2,2,1,145000,112000,195000,75.269,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,365000,79000,385000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,405000,151000,425000,96.661,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,345000,88000,395000,85.902,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,1,235000,79000,285000,80.23,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,0,175000,156000,235000,76.053,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,275000,40000,305000,92.748,46,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,145000,204000,225000,64.646,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12099,2,1,1,1,1,C,1,2,2,2,0,295000,71000,405000,73.175,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,275000,99000,385000,70.035,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,365000,99000,395000,94.751,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,125000,161000,155000,82.412,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,3,1,1,2,1,C,1,2,2,2,1,355000,91000,365000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,335000,88000,385000,85.423,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,85000,79000,135000,63.321,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,185000,133000,215000,83.712,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,225000,119000,275000,79.471,,2,2,2
549300EXAMPLE000001,2024,3,9,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,1,325000,78000,355000,91.828,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,305000,112000,325000,94.948,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,355000,75000,505000,71.414,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,425000,57000,495000,87.489,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,115000,96000,195000,58.111,,2,2,2
549300EXAMPLE000001,2024,3,6,,,,31,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,1,305000,99000,365000,82.498,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,255000,95000,355000,73.963,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,365000,112000,405000,88.235,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,345000,43000,495000,70.524,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,2,1,1,2,1,C,1,2,2,2,0,135000,80000,165000,84.301,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,375000,134000,435000,85.856,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,2,1,C,1,2,2,2,0,145000,63000,195000,74.621,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,115000,88000,135000,86.085,37,2,2,2
549300EXAMPLE000001,2024,3,1,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,225000,114000,235000,94.867,48,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,145000,220000,145000,97.0,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,1,215000,86000,225000,95.931,41,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,305000,30000,315000,97.0,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,1,175000,73000,185000,90.375,48,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,265000,56000,275000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,2,1,1,2,1,C,1,2,2,2,0,355000,65000,405000,89.498,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,175000,123000,295000,61.787,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,265000,123000,265000,97.0,42,2,2,2
549300EXAMPLE000001,2024,3,4,9,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,385000,93000,415000,92.533,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,2,1,C,1,2,2,2,1,135000,79000,175000,75.703,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,155000,172000,235000,68.279,45,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,315000,228000,345000,90.756,46,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,155000,226000,185000,85.28,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,385000,123000,465000,82.528,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,245000,53000,295000,81.356,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,0,205000,76000,255000,79.858,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,145000,91000,195000,74.306,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,465000,212000,,,,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,335000,93000,345000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,105000,122000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,185000,80000,215000,86.564,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,1,325000,44000,365000,89.128,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,295000,53000,355000,83.392,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,0,275000,47000,385000,70.124,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,0,325000,138000,375000,84.833,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,215000,87000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,125000,132000,175000,71.422,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,0,255000,140000,365000,70.112,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,255000,117000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,1,165000,85000,225000,71.851,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12011,3,1,1,1,1,C,1,2,2,2,0,235000,103000,295000,79.743,,2,2,2
549300EXAMPLE000001,2024,3,9,9,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,505000,147000,565000,90.225,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,2,12011,2,1,1,2,1,C,1,2,2,2,1,325000,134000,355000,93.265,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,0,215000,66000,265000,79.573,41,2,2,2
549300EXAMPLE000001,2024,2,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,255000,82000,325000,76.44,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,235000,150000,275000,87.861,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,0,185000,109000,235000,77.902,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,1,175000,45000,215000,82.634,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,215000,195000,265000,81.812,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,1,285000,84000,365000,78.207,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,0,185000,42000,195000,91.631,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,2,1,1,2,1,C,1,2,2,2,1,335000,75000,405000,82.399,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,0,135000,127000,155000,90.486,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,235000,108000,285000,85.035,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,0,295000,50000,435000,69.305,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12099,2,1,1,2,1,C,1,2,2,2,0,125000,89000,165000,72.261,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,185000,103000,195000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,0,285000,92000,325000,86.25,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,155000,45000,225000,68.192,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,375000,77000,415000,88.917,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,195000,106000,235000,83.573,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,245000,88000,265000,92.542,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,275000,69000,285000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,3,1,1,1,1,C,1,2,2,2,0,385000,115000,425000,90.56,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,2,1,1,2,1,C,1,2,2,2,0,175000,67000,205000,86.146,,2,2,2
549300EXAMPLE000001,2024,3,2,,,,32,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,145000,119000,185000,78.752,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,195000,66000,225000,84.216,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,1,215000,183000,275000,78.547,49,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,1,345000,84000,445000,77.927,48,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,3,1,1,2,1,C,1,2,2,2,0,355000,131000,395000,88.964,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,1,245000,63000,265000,91.673,40,2,2,2
549300EXAMPLE000001,2024,2,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,355000,157000,395000,91.556,49,2,2,2
549300EXAMPLE000001,2024,2,,,,,32,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,1,245000,176000,275000,87.862,47,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,355000,148000,475000,74.532,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,2,1,1,1,1,C,1,2,2,2,1,195000,144000,235000,83.352,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,295000,72000,295000,97.0,46,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,225000,85000,275000,82.781,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12099,2,1,1,1,1,C,1,2,2,2,1,355000,123000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,3,1,1,1,1,C,1,2,2,2,0,425000,142000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,2,12099,2,1,1,1,1,C,1,2,2,2,0,195000,89000,245000,78.88,,2,2,2
